Country,Id,Year,Quality,Pop,N,Fertility,Birth,Mortality,X,K,D,Delta,d,k,x,rho,x_fc,rho_fc,ws,w,v,i,c,gX,chi,gamma,B,a,o,b,YPop,YL,KL
Angola,AGO,1988,D,8023,3456250,7.194,52.903,23.114,19985577616,24000467862,3149792948,13.12,911.3,6944.1,5782.4,0.8327,4941.7,0.6662,,,,536.3,5246.1,6.383,9.286,4.61,1399000000,0.05829,0.07,404.8,2491035.475,5782.445603,6944.077501
Angola,AGO,1989,D,8154,3505031,7.182,52.847,22.939,19619796336,22719761368,2980301397,13.12,850.3,6482,5597.6,0.8636,4953.1,0.6622,,,,484.9,5112.7,4.067,8.062,2.504,1366000000,0.06012,0.06962,389.7,2406156.038,5597.609932,6482.042917
Angola,AGO,1990,D,8297,3564123,7.165,52.722,22.747,19562190522,21734181551,2840134806,13.07,796.9,6098,5488.6,0.9001,4971.2,0.6567,,,,520.3,4968.3,3.91,8.268,2.352,1208000000,0.05558,0.06175,338.9,2357742.62,5488.64069,6098.044751
Angola,AGO,1991,D,8497,3644322,7.144,52.49,22.543,21200486594,23038859534,2887093573,12.53,792.2,6321.9,5817.4,0.9202,4997.7,0.65,,,,1150.2,4667.2,3.889,6.319,2.271,1191000000,0.0517,0.05618,326.8,2495055.501,5817.402138,6321.850686
Angola,AGO,1992,D,8742,3758357,7.12,52.141,22.332,21166945405,26843458696,3016825404,11.24,802.7,7142.3,5632,0.7885,5035,0.6424,,,,1815,3817,2.612,1.424,0.64,1205000000,0.04489,0.05693,320.6,2421293.229,5631.967747,7142.338712
Angola,AGO,1993,D,8966,3879951,7.093,51.679,22.118,15542431273,28957853220,3229731614,11.15,832.4,7463.5,4005.8,0.5367,5086,0.6345,,,,1377.4,2628.5,-5.029,-8.784,-7.342,1582000000,0.05463,0.10179,407.7,1733485.531,4005.831845,7463.458487
Angola,AGO,1994,D,9172,3968721,7.063,51.123,21.901,16036599335,30877625742,3353974298,10.86,845.1,7780.2,4040.7,0.5194,5154.3,0.6271,,,,1328.8,2711.9,-4.033,-10.169,-6.518,1061000000,0.03436,0.06616,267.3,1748429.932,4040.747469,7780.246014
Angola,AGO,1995,D,9419,4073380,7.03,50.522,21.682,18801733767,33908671939,3546033230,10.46,870.5,8324.5,4615.8,0.5545,5242.5,0.6208,,,,1614.6,3001.1,-0.793,-9.689,-3.464,3003000000,0.08856,0.15972,737.2,1996149.673,4615.757373,8324.455842
Angola,AGO,1996,D,9651,4174828,6.997,49.941,21.463,22267118006,39769342379,4030890329,10.14,965.5,9526,5333.7,0.5599,5352.1,0.6162,,,,2369.3,2964.3,0.982,-9.937,-1.736,2861000000,0.07194,0.12849,685.3,2307234.277,5333.661173,9525.983437
Angola,AGO,1997,D,9856,4268087,6.963,49.427,21.239,23783997182,43142361880,4234030134,9.81,992,10108.1,5572.5,0.5513,5483.9,0.6139,,,,1782.3,3790.2,2.331,-7.158,-0.212,2013000000,0.04666,0.08464,471.6,2413149.065,5572.5193,10108.12617
Angola,AGO,1998,D,10039,4359671,6.925,49.003,21.004,22831573299,48977626777,4661155637,9.52,1069.2,11234.2,5237,0.4662,5638.6,0.6143,,,,2407.6,2829.4,7.691,-2.819,5.36,1993000000,0.04069,0.08729,457.1,2274287.608,5236.994557,11234.24836
Angola,AGO,1999,D,10215,4449124,6.882,48.662,20.753,24887081879,52662683084,4807587596,9.13,1080.6,11836.6,5593.7,0.4726,5817.2,0.6177,,,,1908.8,3684.9,8.79,-1.888,6.504,2497000000,0.04741,0.10033,561.2,2436327.154,5593.703812,11836.64089
Angola,AGO,2000,D,10377,4532329,6.825,48.355,20.472,24229562147,52602177633,4827891393,9.18,1065.2,11606,5345.9,0.4606,6020.1,0.6244,,,,1051.9,4294.1,5.072,-3.709,2.937,2602000000,0.04947,0.10739,574.1,2334929.377,5345.940718,11605.99278
Angola,AGO,2001,D,10538,4620166,6.749,48.005,20.149,23116417365,52087895372,4910005302,9.43,1062.7,11274,5003.4,0.4438,6247.6,0.6344,,,,951.4,4052,0.749,-4.648,-1.279,2654000000,0.05095,0.11481,574.4,2193624.726,5003.373767,11274.03114
Angola,AGO,2002,D,10761,4717749,6.648,47.545,19.779,26958110873,52113662712,4682147383,8.98,992.5,11046.3,5714.2,0.5173,6499.3,0.6478,,,,997.9,4716.3,2.505,-1.273,0.502,3454000000,0.06628,0.12812,732.1,2505167.816,5714.189304,11046.29829
Angola,AGO,2003,D,11057,4860876,6.523,46.936,19.362,27455799431,52388223610,4642099320,8.86,955,10777.5,5648.3,0.5241,6773.5,0.6642,,,,1011.5,4636.8,3.689,2.342,1.512,2472000000,0.04719,0.09004,508.6,2483114.717,5648.323354,10777.52726
Angola,AGO,2004,D,11391,5018514,6.378,46.184,18.904,30069527268,51634777598,4675465502,9.05,931.6,10288.9,5991.7,0.5824,7067.8,0.6832,,,,781.5,5210.2,3.783,4.178,1.375,5125000000,0.09925,0.17044,1021.2,2639761.853,5991.719315,10288.85794
Angola,AGO,2005,D,11707,5160864,6.219,45.33,18.418,36387433829,50434747137,5384019101,10.68,1043.2,9772.5,7050.6,0.7215,7378.6,0.7043,,,,810.7,6239.9,8.133,8.975,5.536,5224000000,0.10358,0.14357,1012.2,3108177.486,7050.647688,9772.53947
Angola,AGO,2006,D,11993,5295376,6.057,44.444,17.917,44050162338,51136759975,6247457245,12.22,1179.8,9656.9,8318.6,0.8614,7701.3,0.7268,,,,1312.4,7006.2,12.896,13.264,10.168,6072000000,0.11874,0.13784,1146.7,3672989.439,8318.608978,9656.870442
Angola,AGO,2007,D,12264,5427679,5.902,43.607,17.421,53395062049,55534762043,5950192452,10.71,1096.3,10231.8,9837.5,0.9615,8030.9,0.7502,,,,1906.6,7931,13.669,12.397,10.865,6859000000,0.12351,0.12846,1263.7,4353804.799,9837.549724,10231.76979
Angola,AGO,2008,D,12531,5567404,5.761,42.875,16.944,60744774134,62435500268,6366774985,10.2,1143.6,11214.5,10910.8,0.9729,8363.1,0.774,,,,2383.1,8527.7,15.882,12.373,13.168,6646000000,0.10645,0.10941,1193.7,4847559.982,10910.78968,11214.47272
Argentina,ARG,1963,B,21616,9074853,3.078,23.13,9.001,1.29093E+11,2.07932E+11,,,,22912.9,14225.4,0.6208,15746.3,0.6515,,,,2843.6,11381.8,1.038,,-0.302,13658000000,0.06569,0.1058,1505,5972121.955,14225.39717,22912.94485
Argentina,ARG,1964,B,21949,9205893,3.068,22.931,9.062,1.39561E+11,2.19621E+11,21492265340,9.79,2334.6,23856.6,15160,0.6355,16092.6,0.645,,,,3604.4,11555.6,3.676,,2.277,15197000000,0.0692,0.10889,1650.8,6358428.787,15159.97997,23856.60156
Argentina,ARG,1965,B,22283,9337095,3.058,22.761,9.114,1.53119E+11,2.2942E+11,24613811158,10.73,2636.1,24570.8,16399,0.6674,16440.1,0.6385,,,,3685.6,12713.4,3.474,,2.014,16053000000,0.06997,0.10484,1719.3,6871547.492,16398.96486,24570.8425
Argentina,ARG,1966,B,22612,9465791,3.051,22.633,9.154,1.53484E+11,2.38294E+11,24274084606,10.19,2564.4,25174.3,16214.6,0.6441,16785.8,0.6318,,,,3501.9,12712.7,2.837,,1.405,17218000000,0.07226,0.11218,1819,6787718.091,16214.58592,25174.25705
Argentina,ARG,1967,B,22934,9591768,3.048,22.552,9.182,1.57934E+11,2.47291E+11,25411363070,10.28,2649.3,25781.6,16465.6,0.6387,17126.4,0.6251,,,,3587.2,12878.3,3.263,,1.864,17874000000,0.07228,0.11317,1863.5,6886450.894,16465.56347,25781.57198
Argentina,ARG,1968,B,23261,9719021,3.049,22.527,9.197,1.65673E+11,2.58783E+11,25969534681,10.04,2672,26626.4,17046.2,0.6402,17458.2,0.6183,,,,3854.4,13191.8,4.99,0.614,3.618,18839000000,0.0728,0.11371,1938.4,7122331.651,17046.2186,26626.41566
Argentina,ARG,1969,B,23600,9851536,3.056,22.564,9.199,1.81177E+11,2.76938E+11,27905218747,10.08,2832.6,28111.2,18390.7,0.6542,17776.8,0.6115,,,,4675.5,13715.3,5.219,0.582,3.864,21088000000,0.07615,0.11639,2140.6,7676994.789,18390.74404,28111.1577
Argentina,ARG,1970,B,23962,9993280,3.073,22.687,9.191,1.87139E+11,2.95151E+11,28871102318,9.78,2889.1,29534.9,18726.5,0.634,18077.4,0.6046,,,,4711.6,14015,4.013,-1.026,2.654,22562000000,0.07644,0.12056,2257.7,7809844.654,18726.53399,29534.9369
Argentina,ARG,1971,B,24364,10136475,3.104,22.922,9.175,1.94145E+11,3.15026E+11,31015384135,9.85,3059.8,31078.5,19153.1,0.6163,18355.7,0.5978,,,,5020.5,14132.5,4.7,-0.883,3.331,24254000000,0.07699,0.12493,2392.7,7968508.117,19153.0815,31078.47408
Argentina,ARG,1972,B,24780,10284882,3.148,23.262,9.154,1.97143E+11,3.33379E+11,33119229797,9.93,3220.2,32414.4,19168.2,0.5913,18608.2,0.5911,,,,5004.6,14163.6,4.435,-1.539,3.04,24586000000,0.07375,0.12471,2390.5,7955711.679,19168.18641,32414.42267
Argentina,ARG,1973,B,25210,10438276,3.203,23.681,9.132,2.02319E+11,3.47418E+11,33682593765,9.7,3226.8,33283.1,19382.4,0.5823,18832.2,0.5847,,,,4571.8,14810.5,3.997,-1.894,2.569,25652000000,0.07384,0.12679,2457.5,8025330.656,19382.37558,33283.08454
Argentina,ARG,1974,B,25646,10593504,3.264,24.14,9.108,2.14506E+11,3.58983E+11,38063539409,10.6,3593.1,33887.1,20248.8,0.5975,19025.3,0.5787,,,,4684.8,15564,3.377,-1.812,1.925,26062000000,0.0726,0.1215,2460.2,8364116.43,20248.83645,33887.12652
Argentina,ARG,1975,B,26082,10747438,3.321,24.569,9.079,2.12938E+11,3.68775E+11,39922526655,10.83,3714.6,34312.8,19812.9,0.5774,19186,0.5733,,,,4625.7,15187.2,2.583,-1.871,1.128,25888000000,0.0702,0.12158,2408.8,8164159.124,19812.87059,34312.83317
Argentina,ARG,1976,B,26531,10906215,3.366,24.885,9.04,2.16935E+11,3.83868E+11,39865222866,10.39,3655.3,35197.2,19891,0.5651,19313.9,0.5685,,,,5039.1,14851.8,2.22,-1.733,0.756,27212000000,0.07089,0.12544,2495.1,8176671.796,19890.97771,35197.15203
Argentina,ARG,1977,B,26984,11065388,3.391,25.035,8.986,2.33596E+11,4.10789E+11,39624090536,9.65,3580.9,37123.8,21110.5,0.5687,19409.1,0.5646,,,,6013.8,15096.7,3.393,-0.783,1.93,27486000000,0.06691,0.11766,2484,8656832.432,21110.5084,37123.7682
Argentina,ARG,1978,B,27440,11225254,3.391,24.994,8.919,2.27038E+11,4.25067E+11,43705854447,10.28,3893.5,37867,20225.6,0.5341,19472.4,0.5616,,,,5165.5,15060.1,2.305,-1.729,0.852,27990000000,0.06585,0.12328,2493.5,8273974.94,20225.63341,37867.03898
Argentina,ARG,1979,B,27902,11386356,3.368,24.761,8.84,2.41614E+11,4.41641E+11,45321090453,10.26,3980.3,38786.8,21219.6,0.5471,19506.2,0.5598,,,,5435.9,15783.7,2.38,-1.764,0.937,30189000000,0.06836,0.12495,2651.3,8659375.591,21219.59806,38786.84936
Argentina,ARG,1980,B,28370,11549035,3.325,24.37,8.756,2.45048E+11,4.60559E+11,46279293847,10.05,4007.2,39878.6,21218,0.5321,19513.9,0.5592,,,,5645.3,15572.7,2.809,-1.636,1.37,29653000000,0.06438,0.12101,2567.6,8637561.797,21218.01762,39878.58241
Argentina,ARG,1981,B,28848,11797076,3.27,23.884,8.677,2.32088E+11,4.68184E+11,47736422122,10.2,4046.5,39686.4,19673.3,0.4957,19500.3,0.5599,,,,4692.8,14980.6,1.35,-2.621,-0.22,27827000000,0.05944,0.1199,2358.8,8045198.884,19673.34087,39686.43383
Argentina,ARG,1982,B,29330,12035244,3.213,23.384,8.61,2.26162E+11,4.63593E+11,48879747788,10.54,4061.4,38519.7,18791.6,0.4878,19472.2,0.5621,,,,3680,15111.6,-0.647,-3.065,-2.327,28204000000,0.06084,0.12471,2343.5,7710931.609,18791.61104,38519.65477
Argentina,ARG,1983,B,29794,12190979,3.163,22.935,8.558,2.35592E+11,4.56723E+11,51320186991,11.24,4209.7,37464,19325.1,0.5158,19436.2,0.5658,,,,3646.1,15679,0.74,-0.697,-0.911,28692000000,0.06282,0.12179,2353.5,7907347.781,19325.06977,37463.97986
Argentina,ARG,1984,B,30231,12360461,3.123,22.568,8.523,2.39747E+11,4.48251E+11,51065971119,11.39,4131.4,36264.9,19396.3,0.5349,19398.6,0.5708,,,,3446,15950.3,-0.155,-0.452,-1.797,29049000000,0.06481,0.12117,2350.2,7930510.775,19396.30498,36264.89211
Argentina,ARG,1985,B,30672,12641184,3.093,22.295,8.501,2.23714E+11,4.33387E+11,51434796430,11.87,4068.8,34283.7,17697.2,0.5162,19365.3,0.5771,,,,2893,14804.2,-1.822,-0.605,-3.629,27433000000,0.0633,0.12263,2170.1,7293740.737,17697.2043,34283.69629
Argentina,ARG,1986,B,31145,12746412,3.073,22.106,8.487,2.39343E+11,4.23346E+11,50659496235,11.97,3974.4,33212.9,18777.3,0.5654,19342.5,0.5846,,,,3186.7,15590.6,0.616,2.629,-0.932,28419000000,0.06713,0.11874,2229.6,7684806.375,18777.30726,33212.93999
Argentina,ARG,1987,B,31625,12921453,3.056,21.961,8.473,2.4535E+11,4.20363E+11,48893291117,11.63,3783.9,32532.2,18987.8,0.5837,19334.4,0.593,,,,3553,15434.7,1.629,3.586,0.208,31345000000,0.07457,0.12776,2425.8,7758087.641,18987.76567,32532.16618
Argentina,ARG,1988,B,32099,13167855,3.037,21.825,8.451,2.42175E+11,4.15435E+11,49225234918,11.85,3738.3,31549.2,18391.4,0.5829,19344.9,0.6021,,,,3364,15027.3,0.551,2.446,-0.99,33126000000,0.07974,0.13679,2515.7,7544620.949,18391.36198,31549.1553
Argentina,ARG,1989,B,32572,13494100,3.016,21.683,8.419,2.25081E+11,4.01575E+11,48521872142,12.08,3595.8,29759.3,16679.9,0.5605,19377.3,0.6117,,,,2568.7,14111.2,-1.263,0.937,-3.018,31931000000,0.07951,0.14186,2366.3,6910248.93,16679.92887,29759.33194
Argentina,ARG,1990,B,33036,13765776,2.989,21.523,8.375,2.25396E+11,3.82005E+11,48979859713,12.82,3558.1,27750.3,16373.6,0.59,19434.3,0.6215,,,,2136.4,14237.2,0.15,2.674,-1.555,30710000000,0.08039,0.13625,2230.9,6822728.757,16373.62596,27750.33026
Argentina,ARG,1991,B,33504,13846262,2.956,21.338,8.321,2.47671E+11,3.69149E+11,51606695293,13.98,3727.1,26660.6,17887.2,0.6709,19515.5,0.6313,,,,2798.7,15088.5,0.684,3.424,-0.971,31912000000,0.08645,0.12885,2304.7,7392272.235,17887.18782,26660.5846
Argentina,ARG,1992,B,33967,13932142,2.918,21.129,8.261,2.71276E+11,3.72568E+11,48364804527,12.98,3471.5,26741.6,19471.2,0.7281,19617.8,0.6406,,,,3716.8,15754.4,2.009,4.423,0.503,33119000000,0.08889,0.12209,2377.2,7986463.569,19471.24915,26741.59705
Argentina,ARG,1993,B,34407,14108219,2.875,20.896,8.198,2.89393E+11,3.84419E+11,50272641510,13.08,3563.4,27247.8,20512.3,0.7528,19736.1,0.6493,0.3706,7600.9,47.385,4403.4,16109,3.562,5.114,2.183,32345000000,0.08414,0.11177,2292.6,8410862.661,20512.33764,27247.84172
Argentina,ARG,1994,B,34847,14281823,2.827,20.639,8.135,3.05406E+11,4.01914E+11,52524827216,13.07,3677.7,28141.7,21384.3,0.7599,19865.5,0.657,0.3601,7700,48.626,4902.8,16481.5,6.104,6.087,4.969,33638000000,0.08369,0.11014,2355.3,8764206.818,21384.26691,28141.67155
Argentina,ARG,1995,B,35274,14593210,2.774,20.353,8.077,3.02581E+11,4.1273E+11,50325549639,12.19,3448.6,28282.4,20734.4,0.7331,20001.8,0.6638,0.3467,7189.3,47.892,4189.7,16544.7,5.89,4.343,4.722,33419000000,0.08097,0.11045,2290,8578023.296,20734.38221,28282.34954
Argentina,ARG,1996,B,35683,14943057,2.717,20.036,8.024,3.1775E+11,4.34066E+11,47861096634,11.03,3202.9,29048,21264.1,0.732,20142.1,0.6695,0.3234,6876,49.532,4630.7,16633.4,4.983,1.743,3.459,35238000000,0.08118,0.1109,2358.2,8904805.676,21264.06805,29047.97808
Argentina,ARG,1997,B,36102,15295044,2.657,19.695,7.98,3.40278E+11,4.64823E+11,49944390380,10.74,3265.4,30390.4,22247.6,0.7321,20284.4,0.6743,0.319,7097.4,49.852,5276.3,16971.3,4.533,0.108,2.666,36727000000,0.07901,0.10793,2401.2,9425469.246,22247.61764,30390.40585
Argentina,ARG,1998,B,36518,15673047,2.596,19.341,7.943,3.53865E+11,4.97679E+11,51799996084,10.41,3305,31753.8,22577.9,0.711,20428,0.6783,0.3367,7602.1,47.162,5401.4,17176.5,4.023,-1.142,1.919,37544000000,0.07544,0.1061,2395.4,9690149.072,22577.92399,31753.79521
Argentina,ARG,1999,B,36923,16053873,2.535,18.983,7.914,3.44481E+11,5.16252E+11,51781442570,10.03,3225.5,32157.5,21457.8,0.6673,20573.7,0.6817,0.3595,7714.7,42.737,4382.4,17075.4,2.408,-2.599,0.069,39675000000,0.07685,0.11517,2471.4,9329715.796,21457.8187,32157.46158
Argentina,ARG,2000,B,37336,16448811,2.477,18.641,7.893,3.42441E+11,5.29545E+11,54382087827,10.27,3306.1,32193.5,20818.6,0.6467,20724.9,0.6846,0.3579,7450.3,41.525,4114.3,16704.3,2.475,-2.51,0.081,38472000000,0.07265,0.11235,2338.9,9171858.966,20818.55803,32193.50152
Argentina,ARG,2001,B,37694,16832083,2.425,18.332,7.877,3.3217E+11,5.32342E+11,56785466265,10.67,3373.6,31626.6,19734.3,0.624,20885.6,0.6874,0.3713,7327.5,39.229,3539.8,16194.5,0.888,-3.194,-1.493,38307000000,0.07196,0.11532,2275.8,8812282.244,19734.34702,31626.60542
Argentina,ARG,2002,B,37999,17201510,2.379,18.066,7.864,3.09995E+11,5.13876E+11,55633391912,10.83,3234.2,29873.9,18021.4,0.6032,21060.1,0.6901,0.3023,5447.9,42.089,2160.7,15860.6,-1.864,-3.871,-4.214,35835000000,0.06973,0.1156,2083.2,8157975.558,18021.37796,29873.90109
Argentina,ARG,2003,B,38337,17593775,2.341,17.849,7.851,3.33777E+11,5.14321E+11,51696734051,10.05,2938.4,29233.1,18971.3,0.649,21251.4,0.693,0.2922,5543,45.935,2963.6,16007.7,-1.169,-1.827,-3.481,38819000000,0.07548,0.1163,2206.4,8706395.926,18971.31801,29233.11713
Argentina,ARG,2004,B,38742,18023329,2.311,17.68,7.836,3.58715E+11,5.31303E+11,50612029855,9.53,2808.1,29478.6,19902.8,0.6752,21459.5,0.6959,0.3024,6018,47.101,3750.4,16152.5,0.81,0.235,-1.505,42269000000,0.07956,0.11783,2345.2,9259081.329,19902.8342,29478.61357
Argentina,ARG,2005,B,39181,18473739,2.288,17.553,7.821,3.90823E+11,5.53873E+11,55289391837,9.98,2992.9,29981.7,21155.6,0.7056,21682.1,0.6989,0.3222,6815.3,47.83,4214.6,16940.9,2.643,1.745,0.321,43339000000,0.07825,0.11089,2346,9974798.457,21155.5754,29981.66572
Argentina,ARG,2006,B,39614,18925556,2.269,17.454,7.804,4.22099E+11,5.84019E+11,61718382843,10.57,3261.1,30858.8,22303.1,0.7227,21915.4,0.7019,0.3454,7704.1,47.309,4854,17449.1,4.792,2.939,2.447,47867000000,0.08196,0.1134,2529.2,10655289.37,22303.10343,30858.76119
Argentina,ARG,2007,B,40049,19144350,2.254,17.364,7.787,4.54398E+11,6.21399E+11,67820750502,10.91,3542.6,32458.6,23735.4,0.7313,22155.1,0.705,0.3545,8414.9,47.2,5495.1,18240.3,7.648,3.849,5.508,50103000000,0.08063,0.11026,2617.1,11346058.14,23735.37271,32458.59387
Argentina,ARG,2008,B,40482,19360001,2.239,17.269,7.771,4.79813E+11,6.6899E+11,73782619560,11.03,3811.1,34555.3,24783.7,0.7172,22397.2,0.708,,,,6269.3,18514.4,7.258,2,5.345,52462000000,0.07842,0.10934,2709.8,11852502.63,24783.72865,34555.28212
Armenia,ARM,2006,C,2976,1528261,1.726,14.947,8.558,15045508246,14310303724,,,,9363.8,9844.9,1.0514,9339.5,1.0589,0.3899,3838.9,64.14,2353.2,7491.7,10.868,,9.952,1194000000,0.08344,0.07936,781.3,5055614.33,9844.855196,9363.782576
Armenia,ARM,2007,C,2972,1537337,1.732,15.138,8.635,16654526951,17228549755,1383444881,8.03,899.9,11206.7,10833.4,0.9667,9884.8,0.9525,0.3818,4136.3,59.759,2798.1,8035.2,10.703,,9.927,1379000000,0.08004,0.0828,897,5603811.222,10833.36116,11206.74891
Armenia,ARM,2008,C,2969,1547666,1.739,15.299,8.713,17053422773,20291091704,1798257820,8.86,1161.9,13110.8,11018.8,0.8404,10430.7,0.8462,0.3723,4102.2,52.755,3140.7,7878.1,9.43,,8.715,1513000000,0.07456,0.08872,977.6,5743827.138,11018.80042,13110.76919
Australia,AUS,1963,A,11001,4522885,3.332,21.5,8.7,1.57301E+11,2.31682E+11,,,,51224.3,34778.9,0.679,34963.5,0.6629,0.4966,17272.8,34.175,7907.3,26871.6,4.628,,2.617,27551000000,0.11892,0.17515,6091.5,14298766.07,34778.84703,51224.31195
Australia,AUS,1964,A,11218,4632937,3.146,20.5,9,1.68967E+11,2.48194E+11,25848739605,10.41,5579.3,53571.5,36470.7,0.6808,35778.9,0.6599,0.5051,18422.3,33.69,9143.4,27327.4,4.857,,2.602,29719000000,0.11974,0.17589,6414.7,15062100.52,36470.74062,53571.52962
Australia,AUS,1965,A,11439,4781161,2.977,19.6,8.8,1.74272E+11,2.62111E+11,28344387406,10.81,5928.3,54821.6,36449.8,0.6649,36594.2,0.657,0.5198,18947.7,31.926,8839.2,27610.6,4.974,,2.621,32988000000,0.12586,0.18929,6899.6,15234912.93,36449.75959,54821.57136
Australia,AUS,1966,A,11655,4995825,2.881,19.8,8.9,1.84623E+11,2.80957E+11,26165052908,9.31,5237.4,56238.4,36955.4,0.6571,37406.6,0.6541,0.5157,19057.1,31.826,9009.8,27945.6,5.87,,2.977,32815000000,0.1168,0.17774,6568.5,15840636.98,36955.38254,56238.40541
Australia,AUS,1967,A,11872,5129621,2.848,19.4,8.7,1.92927E+11,2.9717E+11,29187455997,9.82,5690,57932.2,37610.3,0.6492,38213.2,0.6514,0.5256,19766.9,30.801,8850.6,28759.7,5.482,,2.507,35251000000,0.11862,0.18272,6872,16250570.74,37610.33726,57932.15053
Australia,AUS,1968,A,12102,5259429,2.888,20.1,9.1,2.08616E+11,3.18865E+11,31973898911,10.03,6079.3,60627.2,39665.2,0.6542,39010.8,0.6487,0.516,20469.1,31.662,10204.3,29460.9,5.647,-0.741,2.629,36712000000,0.11513,0.17598,6980.2,17238146.8,39665.15235,60627.23519
Australia,AUS,1969,A,12379,5396731,2.886,20.4,8.7,2.2058E+11,3.38903E+11,33979764382,10.03,6296.4,62797.9,40872.9,0.6509,39795.4,0.6463,0.5229,21374.4,31.05,10009.5,30863.4,5.331,-0.899,2.279,38794000000,0.11447,0.17587,7188.4,17818878.68,40872.8727,62797.92089
Australia,AUS,1970,A,12660,5625905,2.859,20.6,9,2.29975E+11,3.59961E+11,34696300646,9.64,6167.2,63982.8,40877.9,0.6389,40563.7,0.6441,0.5468,22351.6,28.955,9910.3,30967.7,5.547,-0.798,2.293,40256000000,0.11183,0.17504,7155.5,18165511.35,40877.93407,63982.85363
Australia,AUS,1971,A,12937,5635345,2.961,21.4,8.6,2.39949E+11,3.78673E+11,36539756189,9.65,6484,67196.1,42579.2,0.6337,41313.6,0.6422,0.5461,23252,28.762,9804.5,32774.7,5.242,-0.727,2.833,41662000000,0.11002,0.17363,7393,18547462.41,42579.20699,67196.13253
Australia,AUS,1972,A,13177,5780435,2.744,20.1,8.3,2.48758E+11,3.94276E+11,39103537536,9.92,6764.8,68208.7,43034.6,0.6309,42043.2,0.6406,0.5353,23036.4,29.319,9464,33570.5,5.083,-0.572,2.694,42947000000,0.10893,0.17265,7429.7,18878229.41,43034.55171,68208.69694
Australia,AUS,1973,A,13380,5907195,2.491,18.5,8.3,2.62691E+11,4.18634E+11,41336195476,9.87,6997.6,70868.5,44469.8,0.6275,42751.9,0.6395,0.5478,24359.8,28.376,11121.1,33348.7,4.61,-0.835,2.287,46630000000,0.11139,0.17751,7893.8,19633145.8,44469.75101,70868.48915
Australia,AUS,1974,A,13599,6008447,2.397,17.8,8.4,2.6148E+11,4.29134E+11,43713784040,10.19,7275.4,71421.8,43518.7,0.6093,43440,0.6387,0.5849,25453.1,25.294,9022.9,34495.7,3.402,-1.319,1.254,47002000000,0.10953,0.17975,7822.7,19227851.25,43518.65784,71421.7779
Australia,AUS,1975,A,13771,6134832,2.148,16.7,7.8,2.7139E+11,4.38826E+11,43360837694,9.88,7068,71530.2,44237.6,0.6184,44109.7,0.6384,0.571,25257.8,26.534,8647.7,35589.9,3.312,-0.65,1.58,47964000000,0.1093,0.17673,7818.3,19707389.4,44237.63511,71530.16202
Australia,AUS,1976,A,13916,6207547,2.06,16.2,8,2.80224E+11,4.49582E+11,45756193513,10.18,7371.1,72425.1,45142.5,0.6233,44763.2,0.6386,0.5644,25478.2,27.151,9103.9,36038.6,3.103,-0.33,1.169,47517000000,0.10569,0.16957,7654.7,20136855.63,45142.54712,72425.10648
Australia,AUS,1977,A,14074,6371520,2.007,15.9,7.6,2.8578E+11,4.57588E+11,47351056320,10.35,7431.7,71817.7,44852.7,0.6245,45402.7,0.6391,0.5705,25588.4,26.824,8688.1,36164.6,2.775,-0.204,0.828,51210000000,0.11191,0.17919,8037.3,20305518.81,44852.69946,71817.65981
Australia,AUS,1978,A,14249,6424110,1.949,15.6,7.5,3.01943E+11,4.70359E+11,50375299228,10.71,7841.6,73217.8,47001.6,0.6419,46030.9,0.64,0.5429,25517.7,29.342,9829.7,37171.9,2.785,0.455,1.107,55090000000,0.11712,0.18245,8575.5,21190477.59,47001.5481,73217.79171
Australia,AUS,1979,A,14422,6546444,1.907,15.3,7.3,3.10779E+11,4.82683E+11,51319817761,10.63,7839.3,73732.1,47473,0.6439,46650.1,0.6413,0.518,24588.8,31.037,9721.9,37751.1,3.455,1.103,1.739,55923000000,0.11586,0.17994,8542.5,21548971.84,47472.99021,73732.10113
Australia,AUS,1980,A,14616,6728304,1.891,15.3,7.3,3.22996E+11,4.99657E+11,53384496735,10.68,7934.3,74261.9,48005.6,0.6464,47263.2,0.6427,0.5287,25380,30.467,10457.1,37548.6,3.482,0.885,1.635,60198000000,0.12048,0.18637,8947,22098816.01,48005.60362,74261.92491
Australia,AUS,1981,A,14923,6881342,1.935,15.7,7.3,3.35074E+11,5.21443E+11,55025113621,10.55,7996.3,75776.4,48693.1,0.6426,47874.3,0.6444,0.5452,26547.1,29.225,11162.3,37530.8,3.575,0.61,1.514,62820000000,0.12047,0.18748,9129,22453498.96,48693.05506,75776.35986
Australia,AUS,1982,A,15162,6970487,1.929,15.8,7.5,3.29798E+11,5.27274E+11,58877020790,11.17,8446.6,75643.8,47313.5,0.6255,48487.9,0.6461,0.5556,26287.2,27.797,9283.2,38030.4,2.865,0.03,1.068,63845000000,0.12108,0.19359,9159.3,21751646.32,47313.54659,75643.83068
