BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
119,Luxembourg,2000,MF,25,999,4.8,31.8,23.6,47,28.2,16.4,11,9.7043,5.469,3.687,0.5483,303,LUX,Advanced Economies
119,Luxembourg,2005,MF,25,999,5.6,27.9,21.1,50,30.3,16.4,11,9.8673,5.4579,3.8608,0.5487,326,LUX,Advanced Economies
119,Luxembourg,2010,MF,25,999,6.3,23.6,18,53.5,33.2,16.5,11,10.0934,5.4524,4.0906,0.5504,348,LUX,Advanced Economies
121,Netherlands,1950,MF,25,999,2.9,87.8,87.8,8.2,2.5,1.2,0.8,6.2641,5.8323,0.3923,0.0394,5539,NLD,Advanced Economies
121,Netherlands,1955,MF,25,999,2.6,86.5,85.8,9.7,2.8,1.3,0.8,6.3182,5.8266,0.4502,0.0415,5930,NLD,Advanced Economies
121,Netherlands,1960,MF,25,999,2.3,85.3,82.4,11.1,3,1.3,0.8,6.3191,5.7752,0.501,0.0429,6318,NLD,Advanced Economies
121,Netherlands,1965,MF,25,999,2.8,66.3,62.4,26.6,6.1,4.1,2.7,7.079,5.7107,1.2315,0.1368,6723,NLD,Advanced Economies
121,Netherlands,1970,MF,25,999,3,44,40.8,45.8,9.1,7.2,4.7,8.0399,5.7235,2.079,0.2375,7185,NLD,Advanced Economies
121,Netherlands,1975,MF,25,999,3.6,34.4,31.3,53.7,20.8,8.2,5.3,8.681,5.6829,2.7274,0.2707,7902,NLD,Advanced Economies
121,Netherlands,1980,MF,25,999,4,26.1,23.4,59.2,27.8,10.6,6.9,9.2667,5.6724,3.2455,0.3489,8533,NLD,Advanced Economies
121,Netherlands,1985,MF,25,999,4.1,20.1,17.8,62.2,31.9,13.4,8.9,9.7493,5.6736,3.6291,0.4466,9168,NLD,Advanced Economies
121,Netherlands,1990,MF,25,999,4.1,15.7,13.8,63.6,34.9,16.4,10.8,10.1642,5.6828,3.9378,0.5436,9884,NLD,Advanced Economies
121,Netherlands,1995,MF,25,999,4.1,12.9,11.2,63.7,36.7,19.3,12.8,10.5087,5.699,4.1682,0.6415,10579,NLD,Advanced Economies
121,Netherlands,2000,MF,25,999,3.9,11.1,9.6,62.7,37.8,22.2,14.9,10.8104,5.7167,4.3507,0.743,11109,NLD,Advanced Economies
121,Netherlands,2005,MF,25,999,3.7,10.6,8.9,60.4,37.3,25.1,16.8,10.9873,5.7135,4.4361,0.8376,11427,NLD,Advanced Economies
121,Netherlands,2010,MF,25,999,3.5,8.9,7.6,62.9,40.5,24.8,16.5,11.165,5.7518,4.5884,0.8249,11711,NLD,Advanced Economies
133,New Zealand,1950,MF,25,999,1.4,53,31.8,41.9,29,3.8,2.5,9.1929,7.0422,2.0253,0.1254,1079,NZL,Advanced Economies
133,New Zealand,1955,MF,25,999,1.2,47.9,29,46.7,30.9,4.2,1.9,9.4989,7.1489,2.2286,0.1214,1182,NZL,Advanced Economies
133,New Zealand,1960,MF,25,999,1.1,43.8,26.8,50.6,32.1,4.6,2.1,9.7599,7.2384,2.3888,0.1327,1257,NZL,Advanced Economies
133,New Zealand,1965,MF,25,999,0.9,39.9,25.8,54.3,33.2,4.9,2.3,10.0445,7.363,2.5384,0.143,1341,NZL,Advanced Economies
133,New Zealand,1970,MF,25,999,0.9,32.2,21.6,55,32.6,11.9,5.6,10.7556,7.5087,2.898,0.3489,1432,NZL,Advanced Economies
133,New Zealand,1975,MF,25,999,0.8,22,15.2,57.1,33.5,20.1,9.6,11.6456,7.6642,3.3881,0.5932,1604,NZL,Advanced Economies
133,New Zealand,1980,MF,25,999,1.2,27.6,19.6,44.7,26.2,26.5,12.9,11.5546,7.5805,3.1872,0.7869,1711,NZL,Advanced Economies
133,New Zealand,1985,MF,25,999,0.5,32.2,23,34.1,20.4,33.2,16.2,11.6737,7.5939,3.0916,0.9883,1876,NZL,Advanced Economies
133,New Zealand,1990,MF,25,999,0.1,36.7,26.5,24.1,14.7,39.1,19.2,11.7215,7.5843,2.9713,1.1659,2044,NZL,Advanced Economies
133,New Zealand,1995,MF,25,999,0.1,34.3,25.4,25.7,16,39.9,19.7,11.9128,7.6345,3.0862,1.192,2275,NZL,Advanced Economies
133,New Zealand,2000,MF,25,999,0.1,32.2,24,25.7,15.9,42,20.8,12.0369,7.4581,3.3219,1.2569,2434,NZL,Advanced Economies
133,New Zealand,2005,MF,25,999,0.1,30.1,22.5,24.9,16.4,45,22.4,12.2338,7.3036,3.5838,1.3464,2579,NZL,Advanced Economies
133,New Zealand,2010,MF,25,999,0.1,27.4,20.7,23.4,15.9,49.1,24.4,12.5026,7.1571,3.8757,1.4698,2722,NZL,Advanced Economies
122,Norway,1950,MF,25,999,1.7,79.7,79.7,17.1,4.3,1.5,0.8,7.6546,6.88,0.7297,0.045,2034,NOR,Advanced Economies
122,Norway,1955,MF,25,999,1.8,81.6,81.6,14.9,4.1,1.7,0.9,7.5921,6.8719,0.6692,0.0511,2133,NOR,Advanced Economies
122,Norway,1960,MF,25,999,1.9,82,82,14.3,4.1,1.9,1,7.5854,6.8662,0.6624,0.0567,2185,NOR,Advanced Economies
122,Norway,1965,MF,25,999,1.2,77.2,77.2,17.4,5.1,4.2,2.1,7.9731,6.9162,0.9296,0.1273,2228,NOR,Advanced Economies
122,Norway,1970,MF,25,999,0.6,71.3,71.3,20.7,7.1,7.4,3.6,8.4555,6.958,1.2784,0.2191,2311,NOR,Advanced Economies
122,Norway,1975,MF,25,999,1.8,65.9,65.9,23.2,9.3,9.1,4.2,8.6631,6.874,1.5223,0.2668,2442,NOR,Advanced Economies
122,Norway,1980,MF,25,999,1.8,60,60,26.2,11.9,11.9,5.3,9.0665,6.867,1.8559,0.3436,2557,NOR,Advanced Economies
122,Norway,1985,MF,25,999,0.9,45.6,45.5,38.8,19.3,14.7,6.7,9.9838,6.9316,2.6245,0.4277,2673,NOR,Advanced Economies
122,Norway,1990,MF,25,999,0.1,33.9,33.8,47.7,25.7,18.3,9.1,10.8418,6.9909,3.3012,0.5498,2784,NOR,Advanced Economies
122,Norway,1995,MF,25,999,0.2,27.6,27.4,51.7,29.7,20.5,10,11.1403,6.8606,3.6701,0.6096,2920,NOR,Advanced Economies
122,Norway,2000,MF,25,999,0.3,22,21.9,53.2,32.5,24.5,12.2,11.523,6.7516,4.0377,0.7337,3063,NOR,Advanced Economies
122,Norway,2005,MF,25,999,0.3,0.2,0.2,71.3,45.1,28.2,14.4,12.7104,6.6727,5.1853,0.8524,3153,NOR,Advanced Economies
122,Norway,2010,MF,25,999,0.2,0.5,0.5,71.1,45.7,28.1,14.6,12.6313,6.5912,5.1874,0.8527,3242,NOR,Advanced Economies
124,Portugal,1950,MF,25,999,51.8,44.5,16.1,2.7,1.1,0.9,0.6,2.2875,2.0355,0.2208,0.0312,4361,PRT,Advanced Economies
124,Portugal,1955,MF,25,999,47.9,47.9,18.7,3.1,1.3,1,0.6,2.5362,2.249,0.2548,0.0324,4600,PRT,Advanced Economies
124,Portugal,1960,MF,25,999,45.1,50.4,21.6,3.5,1.5,1.1,0.6,2.7519,2.436,0.2812,0.0348,4829,PRT,Advanced Economies
124,Portugal,1965,MF,25,999,44.7,48.7,25.7,5.2,2.1,1.4,0.7,3.0689,2.628,0.3985,0.0424,4915,PRT,Advanced Economies
124,Portugal,1970,MF,25,999,44.2,47.3,30,6.8,2.7,1.6,0.8,3.3786,2.823,0.5069,0.0487,4742,PRT,Advanced Economies
124,Portugal,1975,MF,25,999,34.9,54.2,35.1,8.5,3.4,2.3,1.1,4.0577,3.3315,0.6568,0.0694,5022,PRT,Advanced Economies
124,Portugal,1980,MF,25,999,27.5,58.5,40.3,10.6,4.2,3.5,1.6,4.771,3.8094,0.8592,0.1024,5506,PRT,Advanced Economies
124,Portugal,1985,MF,25,999,21,60.7,44.2,12.8,5.1,5.5,2.6,5.5366,4.247,1.1287,0.1609,5966,PRT,Advanced Economies
124,Portugal,1990,MF,25,999,16.1,61.5,47.1,14.8,6,7.7,3.4,6.2172,4.6022,1.3936,0.2213,6324,PRT,Advanced Economies
124,Portugal,1995,MF,25,999,16.6,57.6,46.2,17.3,7.2,8.4,3.6,6.444,4.6608,1.5433,0.2399,6647,PRT,Advanced Economies
124,Portugal,2000,MF,25,999,16,54.1,45.3,19.9,8.5,9.9,3.9,6.7771,4.7733,1.7278,0.276,7078,PRT,Advanced Economies
124,Portugal,2005,MF,25,999,14.8,49.9,43.3,24.2,11.4,11.2,4.1,7.2394,4.9159,2.0186,0.3049,7537,PRT,Advanced Economies
124,Portugal,2010,MF,25,999,11.6,47.4,42.4,29.9,13.6,11.2,3.8,7.7299,5.1569,2.2719,0.3011,7869,PRT,Advanced Economies
125,Spain,1950,MF,25,999,59.2,37.8,30.7,1.7,0.8,1.3,0.9,2.4627,2.2362,0.1829,0.0436,15281,ESP,Advanced Economies
125,Spain,1955,MF,25,999,56,40.4,33.2,2.1,1,1.5,1,2.6954,2.4254,0.22,0.0501,16438,ESP,Advanced Economies
125,Spain,1960,MF,25,999,53.1,42.7,35.4,2.5,1.2,1.7,1.1,2.8999,2.5916,0.2522,0.0561,17454,ESP,Advanced Economies
125,Spain,1965,MF,25,999,49.5,45.3,37.6,3.2,1.5,2,1.3,3.1801,2.7986,0.3141,0.0675,18277,ESP,Advanced Economies
125,Spain,1970,MF,25,999,46.7,47.5,39.6,3.6,1.6,2.3,1.5,3.386,2.9628,0.3484,0.0748,19163,ESP,Advanced Economies
125,Spain,1975,MF,25,999,39.9,45.9,35.3,9.2,4,5.1,3.3,4.3,3.2904,0.8421,0.1674,20169,ESP,Advanced Economies
125,Spain,1980,MF,25,999,35.1,44.5,32.7,13.3,5.7,7.1,4.6,4.9744,3.54,1.2,0.2344,21505,ESP,Advanced Economies
125,Spain,1985,MF,25,999,33.6,38.5,27.9,20.1,8.5,7.8,5.2,5.533,3.6654,1.6068,0.2608,23073,ESP,Advanced Economies
125,Spain,1990,MF,25,999,31.3,34.9,25.1,25.5,10.9,8.4,5.5,6.0394,3.8296,1.9316,0.2781,25036,ESP,Advanced Economies
125,Spain,1995,MF,25,999,17.2,34.6,24.9,36,15.4,12.3,8.2,7.7325,4.5838,2.7385,0.4102,26786,ESP,Advanced Economies
125,Spain,2000,MF,25,999,7.8,32.1,23.3,42,18.3,18.1,12.1,9.0939,5.0557,3.4359,0.6024,28819,ESP,Advanced Economies
125,Spain,2005,MF,25,999,2.5,33.6,22.7,40.2,17.8,23.6,15.7,9.703,5.1974,3.7182,0.7874,31730,ESP,Advanced Economies
125,Spain,2010,MF,25,999,1.6,25.2,18.9,48.2,21.9,25,16.5,10.3503,5.2995,4.2202,0.8306,33096,ESP,Advanced Economies
126,Sweden,1950,MF,25,999,2.1,73.7,44.2,19.3,15.7,5,3.3,6.5087,4.9926,1.3507,0.1654,4498,SWE,Advanced Economies
126,Sweden,1955,MF,25,999,1.8,71.3,43,21.3,17.2,5.5,3.6,6.7097,5.0397,1.4878,0.1822,4659,SWE,Advanced Economies
126,Sweden,1960,MF,25,999,1.7,69.4,42.1,22.9,18.5,6,3.9,6.8801,5.0805,1.602,0.1977,4775,SWE,Advanced Economies
126,Sweden,1965,MF,25,999,1.5,65.7,42.1,26.1,20.9,6.7,4.3,7.2326,5.2012,1.811,0.2204,4894,SWE,Advanced Economies
126,Sweden,1970,MF,25,999,1.3,61.7,41.1,29.6,23.5,7.4,4.8,7.5929,5.3079,2.0395,0.2455,5151,SWE,Advanced Economies
126,Sweden,1975,MF,25,999,1.9,51.5,35.2,34.3,32.2,12.3,8,8.5345,5.3962,2.733,0.4053,5398,SWE,Advanced Economies
126,Sweden,1980,MF,25,999,1.8,42.6,29.8,41.1,34.5,14.4,9.4,9.1162,5.507,3.1332,0.4759,5557,SWE,Advanced Economies
126,Sweden,1985,MF,25,999,2.4,35.8,25.2,45.3,36.9,16.3,10.8,9.5189,5.5284,3.4474,0.5431,5722,SWE,Advanced Economies
126,Sweden,1990,MF,25,999,2.7,29.1,20.5,49.4,39.9,18.9,12.5,10.0242,5.584,3.8128,0.6274,5853,SWE,Advanced Economies
126,Sweden,1995,MF,25,999,2.8,23.2,16.8,52.3,42.2,21.7,14.4,10.4978,5.6397,4.1355,0.7226,6071,SWE,Advanced Economies
126,Sweden,2000,MF,25,999,2.4,17.8,13.1,56.6,47.1,23.1,15.5,10.9885,5.7153,4.5006,0.7726,6219,SWE,Advanced Economies
126,Sweden,2005,MF,25,999,1.9,10.7,8,61,51.1,27,18,11.7296,5.8453,4.9834,0.9008,6344,SWE,Advanced Economies
126,Sweden,2010,MF,25,999,1.6,10.9,8.3,62.2,52.3,25.3,16.7,11.615,5.8245,4.9504,0.8401,6460,SWE,Advanced Economies
127,Switzerland,1950,MF,25,999,0.2,70.7,42.4,20.6,13.9,8.4,5.5,7.1817,5.1386,1.764,0.2791,2915,CHE,Advanced Economies
127,Switzerland,1955,MF,25,999,0.2,69.6,42.1,21.3,14.5,9,5.8,7.3029,5.1628,1.8455,0.2946,3100,CHE,Advanced Economies
127,Switzerland,1960,MF,25,999,0.2,68.6,41.9,21.8,15.2,9.4,6.1,7.4188,5.1869,1.9218,0.3101,3272,CHE,Advanced Economies
127,Switzerland,1965,MF,25,999,3,58.3,37.6,29.5,21.1,9.1,5.9,7.87,5.199,2.3698,0.3012,3480,CHE,Advanced Economies
127,Switzerland,1970,MF,25,999,5,48.7,32.7,36.9,27.2,9.5,6.1,8.3912,5.2233,2.8561,0.3117,3763,CHE,Advanced Economies
127,Switzerland,1975,MF,25,999,3.8,40.4,27.8,45.6,34.5,10.2,6.6,9.1921,5.3935,3.4622,0.3364,3987,CHE,Advanced Economies
127,Switzerland,1980,MF,25,999,2.9,31.8,22.4,54.3,42.5,11,7.2,10.0048,5.5428,4.099,0.363,4102,CHE,Advanced Economies
127,Switzerland,1985,MF,25,999,8.3,28.5,20.2,50.5,39.9,12.7,8.4,9.6718,5.2513,3.9979,0.4226,4381,CHE,Advanced Economies
127,Switzerland,1990,MF,25,999,11.1,25.5,18.2,48.3,38.9,15.1,10,9.683,5.1158,4.0656,0.5015,4723,CHE,Advanced Economies
127,Switzerland,1995,MF,25,999,12.5,23.6,17.2,46.5,37.9,17.4,11.6,9.7718,5.06,4.1314,0.5804,4939,CHE,Advanced Economies
127,Switzerland,2000,MF,25,999,11.5,23.6,17.5,45.8,37.8,19.1,12.8,9.9885,5.1275,4.2228,0.6382,5086,CHE,Advanced Economies
127,Switzerland,2005,MF,25,999,12.1,21.7,16.3,47.9,39.7,18.3,12.2,10.0288,5.1125,4.3062,0.6101,5197,CHE,Advanced Economies
127,Switzerland,2010,MF,25,999,10.8,20.8,15.7,50,41.7,18.4,12.2,10.2632,5.1994,4.4529,0.6109,5309,CHE,Advanced Economies
128,Turkey,1950,MF,25,999,83.1,11.9,6.1,4,2.2,1.1,0.7,0.9944,0.7061,0.252,0.0363,8507,TUR,Advanced Economies
128,Turkey,1955,MF,25,999,76.4,18.4,9.6,4.2,2.3,1,0.6,1.2466,0.9605,0.2548,0.0314,9908,TUR,Advanced Economies
128,Turkey,1960,MF,25,999,70.7,23.5,12.5,4.7,2.6,1,0.7,1.5018,1.1873,0.2803,0.0342,11586,TUR,Advanced Economies
128,Turkey,1965,MF,25,999,62.8,30.6,17.6,5.4,3,1.1,0.7,1.8869,1.5311,0.3192,0.0365,12906,TUR,Advanced Economies
128,Turkey,1970,MF,25,999,61.8,30.7,19.3,6.1,3.3,1.3,0.9,2.0277,1.6225,0.3615,0.0437,14433,TUR,Advanced Economies
128,Turkey,1975,MF,25,999,59,31.9,21.6,7.3,3.9,1.8,1.2,2.2969,1.7924,0.4451,0.0594,16166,TUR,Advanced Economies
128,Turkey,1980,MF,25,999,52.4,35.3,25.5,8.7,4.8,3.6,2.3,2.8737,2.1345,0.6204,0.1187,18480,TUR,Advanced Economies
128,Turkey,1985,MF,25,999,40,44.4,34,4.6,2.6,10.9,7.2,3.9699,2.7374,0.8705,0.362,21631,TUR,Advanced Economies
128,Turkey,1990,MF,25,999,33.3,47.3,38.4,8.5,4.8,10.9,7.2,4.5284,3.1144,1.0529,0.3612,25165,TUR,Advanced Economies
128,Turkey,1995,MF,25,999,30.6,47.2,40.6,12.3,7,9.9,6.6,4.807,3.305,1.1731,0.3289,29092,TUR,Advanced Economies
128,Turkey,2000,MF,25,999,20.1,52.8,45.9,17.5,10.3,9.6,6.4,5.5449,3.8186,1.4066,0.3197,33704,TUR,Advanced Economies
128,Turkey,2005,MF,25,999,14.4,53.9,47.6,23.2,14.7,8.5,5.7,6.0568,4.1245,1.6476,0.2847,38334,TUR,Advanced Economies
128,Turkey,2010,MF,25,999,11.7,51.4,45.8,28.1,17.7,8.8,5.8,6.4748,4.2774,1.904,0.2934,43034,TUR,Advanced Economies
66,USA,1950,MF,25,999,2.6,45.7,20.8,38.2,21.7,13.6,7.4,8.1374,5.103,2.6141,0.4203,91749,USA,Advanced Economies
66,USA,1955,MF,25,999,2.5,41.6,19.5,41,24.5,14.9,8.3,8.5079,5.1855,2.8595,0.463,98278,USA,Advanced Economies
66,USA,1960,MF,25,999,2.3,37.4,17.5,43.8,27.3,16.5,9.4,8.9067,5.265,3.1233,0.5185,103461,USA,Advanced Economies
66,USA,1965,MF,25,999,1.9,26.5,13.5,52.8,34.6,18.7,10.9,9.8254,5.4894,3.7432,0.5927,107682,USA,Advanced Economies
66,USA,1970,MF,25,999,1.6,17.8,9.7,59.3,40.8,21.3,12.4,10.6155,5.6604,4.2814,0.6737,114024,USA,Advanced Economies
66,USA,1975,MF,25,999,1.3,10.9,6.3,60.7,44.1,27.1,16.2,11.4237,5.7854,4.7725,0.8657,123638,USA,Advanced Economies
66,USA,1980,MF,25,999,1,6.3,3.7,62.9,47.1,30,18.1,11.9363,5.874,5.1,0.9623,136033,USA,Advanced Economies
66,USA,1985,MF,25,999,1.1,8.3,5.1,51.8,39.7,38.9,23.1,12.157,5.8416,5.077,1.2383,149824,USA,Advanced Economies
66,USA,1990,MF,25,999,1.2,9.1,5.7,44.4,34.7,45.2,26.6,12.3402,5.8207,5.0845,1.435,162655,USA,Advanced Economies
66,USA,1995,MF,25,999,0.6,3.5,2.3,49.3,35.6,46.5,27.2,12.7409,5.9256,5.3409,1.4744,173286,USA,Advanced Economies
66,USA,2000,MF,25,999,0.5,3.2,2.1,44.3,32.1,52,30.6,13.0026,5.9383,5.4129,1.6515,183747,USA,Advanced Economies
66,USA,2005,MF,25,999,0.5,3,2,43.4,36.1,53,31,13.19,5.9402,5.568,1.6819,193809,USA,Advanced Economies
66,USA,2010,MF,25,999,0.4,2.7,1.9,42.9,36.2,54,31.6,13.2701,5.9492,5.6097,1.7112,204924,USA,Advanced Economies
129,United Kingdom,1950,MF,25,999,3.1,75.8,45.3,19.5,1.7,1.6,1.1,5.7169,4.8986,0.765,0.0533,31916,GBR,Advanced Economies
129,United Kingdom,1955,MF,25,999,2.8,73.7,44.4,21.9,2,1.6,1.1,5.8594,4.9529,0.8529,0.0536,32367,GBR,Advanced Economies
129,United Kingdom,1960,MF,25,999,2.4,71.3,43.3,24.5,2.3,1.8,1.2,6.0293,5.0168,0.953,0.0594,32720,GBR,Advanced Economies
129,United Kingdom,1965,MF,25,999,2,67.4,43.2,26.2,2.4,4.3,2.8,6.4752,5.1505,1.1837,0.141,33287,GBR,Advanced Economies
129,United Kingdom,1970,MF,25,999,1.7,62.6,41.7,28.2,2.5,7.5,4.9,6.9883,5.2697,1.4717,0.2469,33474,GBR,Advanced Economies
129,United Kingdom,1975,MF,25,999,1.6,58,39.6,30.7,2.7,9.7,6.3,7.3753,5.3497,1.7071,0.3186,34554,GBR,Advanced Economies
129,United Kingdom,1980,MF,25,999,1.8,54.9,38.4,34,3,9.3,6,7.4939,5.3975,1.7903,0.3062,35330,GBR,Advanced Economies
129,United Kingdom,1985,MF,25,999,3,49.5,35,37.5,3.4,9.9,6.6,7.6697,5.3842,1.9554,0.3301,36043,GBR,Advanced Economies
129,United Kingdom,1990,MF,25,999,3.1,44.8,32,41.5,3.8,10.7,7.1,7.9324,5.433,2.1448,0.3546,37978,GBR,Advanced Economies
129,United Kingdom,1995,MF,25,999,3.2,40.1,29.4,44.8,4.3,12,8,8.238,5.4872,2.3516,0.3992,39355,GBR,Advanced Economies
129,United Kingdom,2000,MF,25,999,3.4,36,26.6,46,4.6,14.6,9.8,8.5824,5.5117,2.584,0.4867,40348,GBR,Advanced Economies
129,United Kingdom,2005,MF,25,999,3.6,32,23.8,46.6,4.9,17.9,11.9,8.9762,5.5372,2.8437,0.5954,41142,GBR,Advanced Economies
129,United Kingdom,2010,MF,25,999,3.8,27.9,21,46.6,5.2,21.7,14.4,9.4176,5.5659,3.1288,0.7229,42166,GBR,Advanced Economies
144,Brunei Darussalam,1950,MF,25,999,72.2,19.1,6.7,8,3.2,0.7,0.5,1.7432,1.2995,0.4191,0.0246,22,BRN,East Asia and the Pacific
144,Brunei Darussalam,1955,MF,25,999,68.3,21.7,7.9,9.1,3.6,0.9,0.6,1.9977,1.4889,0.4801,0.0287,28,BRN,East Asia and the Pacific
144,Brunei Darussalam,1960,MF,25,999,64,24.6,9.4,10.4,4.2,1,0.7,2.2857,1.704,0.5487,0.0331,34,BRN,East Asia and the Pacific
144,Brunei Darussalam,1965,MF,25,999,60.2,26,10.2,12,4.8,1.7,1.1,2.6407,1.9107,0.6734,0.0566,41,BRN,East Asia and the Pacific
144,Brunei Darussalam,1970,MF,25,999,52.4,28.1,11.8,16.5,6.6,3.1,2,3.4523,2.3742,0.9765,0.1016,52,BRN,East Asia and the Pacific
144,Brunei Darussalam,1975,MF,25,999,45.4,29.1,13.4,20.7,8.5,4.9,3,4.2668,2.807,1.3012,0.1586,64,BRN,East Asia and the Pacific
144,Brunei Darussalam,1980,MF,25,999,32.1,28.3,15.5,30.1,13.4,9.4,5.7,6.082,3.6842,2.0956,0.3022,77,BRN,East Asia and the Pacific
144,Brunei Darussalam,1985,MF,25,999,28.5,26.8,16.7,36.6,16.9,8.2,5.2,6.6034,3.9903,2.3456,0.2674,97,BRN,East Asia and the Pacific
144,Brunei Darussalam,1990,MF,25,999,24.1,20.3,14.8,48.4,23.5,7.2,4.6,7.5224,4.3879,2.897,0.2375,120,BRN,East Asia and the Pacific
144,Brunei Darussalam,1995,MF,25,999,21.7,16.7,13.5,54.8,27.5,6.8,4.4,8.0406,4.6011,3.2169,0.2227,143,BRN,East Asia and the Pacific
144,Brunei Darussalam,2000,MF,25,999,20.7,16.1,13.7,56.2,28.3,7,4.5,8.227,4.6868,3.3098,0.2305,168,BRN,East Asia and the Pacific
144,Brunei Darussalam,2005,MF,25,999,19.8,17.2,15.3,54.6,28.7,8.3,5.3,8.3972,4.7555,3.3683,0.2734,196,BRN,East Asia and the Pacific
144,Brunei Darussalam,2010,MF,25,999,19.7,16.5,15.1,54,29,9.8,6.3,8.5693,4.7798,3.4668,0.3226,227,BRN,East Asia and the Pacific
310,Cambodia,1950,MF,25,999,9.5,84.5,26.7,5.8,2.3,0.2,0.1,4.0133,3.6941,0.3141,0.0051,1669,KHM,East Asia and the Pacific
310,Cambodia,1955,MF,25,999,9.5,84,27.1,6.4,2.6,0.2,0.1,4.076,3.7268,0.3436,0.0056,1858,KHM,East Asia and the Pacific
310,Cambodia,1960,MF,25,999,9.4,83.4,27.8,7,2.8,0.2,0.1,4.1485,3.7663,0.3761,0.0061,2079,KHM,East Asia and the Pacific
310,Cambodia,1965,MF,25,999,8.8,82.9,29.3,8.1,3.2,0.2,0.1,4.3075,3.8648,0.4353,0.0075,2339,KHM,East Asia and the Pacific
310,Cambodia,1970,MF,25,999,7.7,82.4,30.7,9.6,3.9,0.3,0.2,4.5145,3.9855,0.5194,0.0096,2626,KHM,East Asia and the Pacific
310,Cambodia,1975,MF,25,999,6.6,81.9,32.9,11.2,4.6,0.4,0.2,4.76,4.1352,0.612,0.0129,2713,KHM,East Asia and the Pacific
310,Cambodia,1980,MF,25,999,5.5,81.5,35.2,12.6,5.6,0.5,0.3,5.0041,4.2834,0.7047,0.0159,2530,KHM,East Asia and the Pacific
310,Cambodia,1985,MF,25,999,4.6,81.8,37.5,13.2,6.1,0.5,0.3,5.1595,4.3982,0.7443,0.0171,2964,KHM,East Asia and the Pacific
310,Cambodia,1990,MF,25,999,3.8,82,39.9,13.6,6.6,0.5,0.3,5.3048,4.5068,0.7802,0.0178,3605,KHM,East Asia and the Pacific
310,Cambodia,1995,MF,25,999,3.1,81.7,41.7,14.6,7.3,0.6,0.4,5.4868,4.6166,0.849,0.0213,4356,KHM,East Asia and the Pacific
310,Cambodia,2000,MF,25,999,2.1,81.3,43.1,15.8,8,0.8,0.5,5.6755,4.7254,0.9246,0.0254,5063,KHM,East Asia and the Pacific
310,Cambodia,2005,MF,25,999,2.2,81.5,44.7,15.6,8.1,0.8,0.5,5.7121,4.7663,0.921,0.0248,5448,KHM,East Asia and the Pacific
310,Cambodia,2010,MF,25,999,1.5,82.8,47.6,14.8,7.9,0.9,0.5,5.7715,4.8528,0.8907,0.0281,6693,KHM,East Asia and the Pacific
83,China,1950,MF,25,999,84,12.7,2.4,3,0.7,0.2,0.2,0.7389,0.6478,0.0834,0.0077,267376,CHN,East Asia and the Pacific
83,China,1955,MF,25,999,77.5,17.5,3.7,4.6,1,0.4,0.3,1.0771,0.9347,0.1286,0.0138,278134,CHN,East Asia and the Pacific
83,China,1960,MF,25,999,70.4,23,5.5,6,1.4,0.6,0.4,1.441,1.25,0.1715,0.0195,296041,CHN,East Asia and the Pacific
83,China,1965,MF,25,999,61.8,28.2,8.3,9.2,2.2,0.8,0.5,1.9799,1.6938,0.2594,0.0268,315190,CHN,East Asia and the Pacific
83,China,1970,MF,25,999,53.8,33.3,11.4,11.9,2.9,1,0.6,2.4826,2.1144,0.3353,0.0329,342431,CHN,East Asia and the Pacific
83,China,1975,MF,25,999,44.8,37.5,14.9,16.7,4.1,1,0.6,3.1256,2.6359,0.4569,0.0328,383913,CHN,East Asia and the Pacific
83,China,1980,MF,25,999,36,41.3,17.5,21.7,5.6,1,0.6,3.7462,3.1279,0.586,0.0323,449196,CHN,East Asia and the Pacific
83,China,1985,MF,25,999,32.2,38.1,18.7,28.3,8.1,1.4,0.9,4.3148,3.4853,0.784,0.0455,508243,CHN,East Asia and the Pacific
83,China,1990,MF,25,999,29.3,34.3,18,34.4,13.1,2,1.3,4.8505,3.7542,1.0302,0.0661,584120,CHN,East Asia and the Pacific
83,China,1995,MF,25,999,20.5,35.4,19.7,41.2,20.8,2.9,1.9,5.748,4.2978,1.3548,0.0954,676038,CHN,East Asia and the Pacific
83,China,2000,MF,25,999,13.5,34.3,19.8,48,28.5,4.3,2.8,6.5996,4.7578,1.701,0.1408,759352,CHN,East Asia and the Pacific
83,China,2005,MF,25,999,10.7,32.1,19,52.3,34.4,4.9,3.2,7.0528,4.8695,2.0219,0.1613,816727,CHN,East Asia and the Pacific
83,China,2010,MF,25,999,8.2,29.2,17.7,56.5,40.2,6.2,4,7.549,4.971,2.3738,0.2042,872099,CHN,East Asia and the Pacific
84,"China, Hong Kong Special Administrative Region",1950,MF,25,999,42.6,41.3,13.1,11.9,6.7,4.1,2.7,3.7396,2.5905,1.0127,0.1363,929,HKG,East Asia and the Pacific
84,"China, Hong Kong Special Administrative Region",1955,MF,25,999,39.6,43.4,14.6,12.8,7,4.2,2.8,3.9712,2.7589,1.072,0.1404,1202,HKG,East Asia and the Pacific
84,"China, Hong Kong Special Administrative Region",1960,MF,25,999,35.3,44.9,16.5,15.1,8.2,4.6,3.1,4.428,3.0291,1.245,0.1538,1461,HKG,East Asia and the Pacific
